1800	1800	0
17	28	86
27	24	83
13	21	59
21	4	48
17	5	75
11	21	77
19	18	83
0	3	32
11	2	28
6	27	40
1	21	40
22	0	13
14	11	0
3	11	36
28	2	55
11	16	7
0	3	73
29	21	42
16	17	39
16	15	83
5	7	70
2	20	80
18	25	44
23	27	15
14	15	34
23	1	23
6	0	5
20	5	54
29	1	80
22	5	99
5	27	45
19	27	84
22	26	13
19	22	39
17	7	69
2	15	19
4	23	18
23	10	51
5	15	52
0	3	5
13	26	62
21	18	65
15	24	99
2	0	60
19	17	18
25	2	24
18	27	95
24	17	54
27	11	42
9	14	57
2	22	40
23	5	76
1	25	88
5	17	62
17	2	68
9	3	74
8	9	76
3	11	41
2	18	20
6	23	29
12	5	21
5	0	33
12	26	27
10	24	37
9	12	23
25	7	32
20	17	50
24	1	28
29	29	16
16	20	35
17	24	56
12	23	9
10	11	38
14	27	4
11	27	20
5	23	52
26	6	97
23	16	39
28	18	17
5	6	14
27	25	4
24	23	20
4	27	99
28	15	63
13	6	85
2	12	68
19	24	12
11	20	18
5	23	47
27	14	25
7	5	17
29	16	16
0	17	5
15	1	13
10	28	86
16	9	69
14	25	35
0	16	19
25	15	41
21	18	17
22	6	97
13	20	43
20	13	33
19	2	65
29	3	83
9	1	75
23	19	74
27	12	46
29	6	61
22	4	64
26	8	1
4	23	95
12	26	81
10	25	25
21	25	86
10	0	78
19	16	42
13	28	48
15	25	98
24	14	79
20	27	45
19	22	32
26	25	80
28	26	31
14	12	18
18	6	79
24	18	57
6	3	21
16	13	59
28	19	31
0	18	95
23	20	38
16	1	91
29	14	8
3	21	18
8	28	64
5	27	53
6	29	63
7	14	86
21	2	82
14	27	33
10	27	18
24	20	29
26	1	74
14	25	13
0	3	14
28	7	38
23	23	48
9	23	73
15	16	60
2	24	18
22	14	96
0	22	55
10	14	80
23	9	24
15	22	84
21	6	14
13	22	37
25	21	85
13	1	14
20	8	12
16	23	15
5	22	24
17	0	35
17	18	34
7	29	75
26	24	46
13	23	5
24	19	32
3	27	5
12	16	78
20	19	71
2	6	20
18	10	51
23	3	0
0	26	19
3	17	15
20	16	72
1	6	22
24	22	49
5	1	15
17	5	82
19	27	46
16	4	94
28	8	76
1	19	48
3	23	67
26	0	77
1	21	31
14	18	0
21	8	43
10	12	48
5	6	27
22	11	93
6	16	96
28	21	45
22	0	26
24	20	56
11	8	95
15	15	4
13	4	44
15	25	28
8	17	87
6	26	87
22	11	44
24	20	40
25	3	45
22	22	0
26	26	60
15	29	57
6	20	11
14	8	70
20	21	23
17	20	71
11	16	14
3	2	12
16	17	30
17	19	61
13	21	41
20	19	41
8	22	94
22	29	59
22	7	20
5	3	12
22	8	98
25	10	42
14	22	19
8	29	81
15	19	41
8	1	3
24	29	54
22	8	6
16	19	92
27	11	57
5	11	83
19	25	44
29	17	35
6	5	38
3	0	89
5	7	76
5	13	32
17	10	20
27	29	13
14	9	0
18	16	70
29	2	35
29	26	60
20	9	80
4	18	45
5	19	79
4	10	25
7	22	38
18	18	95
9	21	3
10	14	86
20	17	28
16	4	64
5	6	93
15	14	38
22	12	12
10	22	74
22	10	33
9	11	94
12	10	80
17	19	48
28	9	15
5	13	81
4	18	1
9	29	50
29	21	14
24	26	25
8	29	17
15	18	96
10	11	15
24	4	21
13	17	77
7	17	55
9	17	16
21	5	96
25	12	12
23	9	34
16	17	65
9	8	48
5	12	69
19	24	72
24	9	9
21	26	49
17	22	39
2	15	13
6	16	29
25	20	78
24	16	18
16	8	4
8	4	55
25	1	31
13	19	17
25	27	75
18	3	85
28	6	54
15	13	56
5	2	6
27	10	71
16	25	72
1	7	28
27	12	4
2	21	74
28	19	70
16	10	86
27	6	64
19	26	57
14	0	34
14	3	81
18	28	3
13	27	71
14	24	81
24	20	66
24	26	68
25	16	47
6	19	82
1	29	74
4	27	12
28	17	96
7	13	22
21	14	32
29	15	77
1	2	73
29	3	54
26	25	51
26	18	0
29	8	46
8	16	45
17	8	97
25	15	0
13	17	22
10	2	25
20	25	39
2	4	5
5	2	58
18	7	85
28	2	6
22	7	96
26	12	14
24	12	93
21	6	21
9	16	53
7	16	54
18	5	73
12	26	75
26	2	13
3	29	46
