100	512	0	0
1	9	51	29.87868269
1	11	43	22.35184421
1	33	51	22.2158652
1	37	43	22.92962169
1	68	58	29.54033201
1	73	56	26.27050621
1	74	58	22.74112796
2	28	56	22.61857324
2	40	56	22.08004933
2	49	51	22.24423427
2	52	45	20.66914326
2	53	53	20.88209383
2	79	49	28.4561113
2	94	48	23.91628468
4	11	50	28.05710748
4	18	48	26.10791402
4	19	53	27.81479178
4	29	54	26.92029113
4	33	58	21.54279651
4	38	47	26.1048669
4	41	51	29.82206592
4	48	46	20.30317924
4	56	44	21.59569883
4	57	59	20.76514884
4	61	51	27.79380924
4	62	48	20.83708977
4	66	49	24.48714591
4	67	45	21.35334895
4	72	44	23.56647468
4	77	59	27.92960714
5	8	42	27.62956545
5	11	44	26.83417282
5	41	42	21.69032954
5	76	51	25.57652281
5	78	59	24.76719999
5	83	56	27.7034641
6	7	60	28.41120388
6	14	42	23.07017349
6	16	45	26.9134088
6	22	51	21.75533777
6	25	54	22.70381632
6	33	47	22.22233539
6	43	48	27.10383957
6	59	40	22.41154243
6	62	42	26.65194019
6	76	52	22.7022068
7	12	53	29.77034299
7	13	45	27.33012283
7	30	59	25.56360522
7	34	46	27.64957377
7	38	46	20.65848441
7	51	52	26.00791771
7	52	51	26.00914166
7	56	42	22.12142444
7	62	47	29.66883633
7	72	48	24.88791543
7	77	46	20.02623098
7	99	42	27.76407977
8	12	54	20.85606553
8	22	46	28.89551538
8	25	46	26.55510835
8	30	40	21.13933035
8	33	51	26.84598859
8	62	48	20.61934269
8	63	44	23.62976601
8	77	40	24.55655172
8	99	54	25.70495389
9	11	60	24.28704703
9	16	54	23.17574707
9	17	59	29.10647126
9	45	52	24.01491696
9	55	52	23.20207209
9	64	51	28.89992648
9	70	50	26.04217406
9	71	47	24.40243262
9	73	50	21.96792067
9	79	41	28.5931834
9	86	53	22.8203819
9	87	59	25.88574012
9	100	60	29.44733899
10	38	59	28.70331748
10	63	59	21.07299904
10	87	57	28.86646815
11	30	55	20.33547035
11	51	54	24.29435373
11	60	44	21.08538765
11	72	54	23.7171628
11	88	59	22.71802506
