7730	9999	p	S 
40.7021915	-73.9933621	181
40.7024919	-73.9941325	16
40.7026447	-73.9945923	31
40.700841	-73.9949665	4
40.7009078	-73.9936224	138
40.7004741	-73.9947715	75
40.7002794	-73.9939448	135
40.6996294	-73.9942537	198
40.6998651	-73.9951078	288
40.6992153	-73.9954174	318
40.6989793	-73.9945624	135
40.7011741	-73.992129	249
40.7005913	-73.9924084	57
40.6999404	-73.992715	231
40.6992903	-73.9930295	232
40.6986414	-73.9933438	586
40.7003856	-73.9912766	447
40.6988482	-73.9918078	529
40.6975721	-73.9921215	488
40.6559572	-74.0079135	60
40.654304	-74.0096568	58
40.6537323	-74.0102667	14
40.6531585	-74.0108202	50
40.6545197	-74.0130763	16
40.6526124	-74.0114184	133
40.6520489	-74.0120064	99
40.6514771	-74.0125655	199
40.6509201	-74.0131545	419
40.6503726	-74.013757	71
40.6508949	-74.0108953	92
40.6520511	-74.0096681	104
40.6539954	-74.0076489	113
40.649505	-74.0123186	23
40.6500634	-74.0117291	19
40.6985651	-73.995726	210
40.6972583	-73.9963226	635
40.6983299	-73.9948749	541
40.6970062	-73.9955082	761
40.6957673	-73.9964648	493
40.6950859	-73.9967737	396
40.6939682	-73.9977929	369
40.6945565	-73.9974112	375
40.6987545	-73.9964412	67
40.6960842	-73.9975657	12
40.6973952	-73.9970546	297
40.6954175	-73.9978209	103
40.6979956	-73.9936587	1689
40.6968978	-73.9941767	728
40.6959081	-73.9946809	544
40.6953422	-73.9949188	492
40.694662	-73.9952502	168
40.6938058	-73.9956643	626
40.6960694	-73.9921234	789
40.6963397	-73.9930513	595
40.6948697	-73.9931996	205
40.6941983	-73.9935215	185
40.6934373	-73.993926	738
40.6929213	-73.998317	214
40.693193	-73.9990068	444
40.6930071	-74.0004854	280
40.6913035	-73.9968575	206
40.6923749	-73.9959088	372
40.6925556	-73.9967122	369
40.6927448	-73.9975344	236
40.6926076	-73.9937811	221
40.6921876	-73.995058	433
40.6916667	-73.9942531	231
40.6908275	-73.9951388	353
40.6943596	-73.9914084	12
40.6936645	-73.9915851	409
40.6930268	-73.9919576	27
40.6922755	-73.9921852	552
40.6918185	-73.9901511	315
40.6909849	-73.9905455	691
40.6915709	-73.9925948	377
40.6903583	-73.9909183	776
40.6909418	-73.9928919	195
40.6902929	-73.9932069	271
40.6897285	-73.9913046	547
40.693682	-73.9896934	9
40.6917264	-73.98678	33
40.6926606	-73.9867626	26
40.6926214	-73.9857536	10
40.6915136	-73.9857897	6
40.6978076	-73.987886	1540
40.6980695	-73.9864928	22
40.6970214	-73.9860232	2
40.699603	-73.9873205	711
40.6979791	-73.9835519	13
40.6980172	-73.9844874	129
40.6969221	-73.9844939	15
40.6967815	-73.9836267	113
40.6967289	-73.9827349	114
40.6953613	-73.98284	221
40.6954864	-73.9837357	295
40.6956706	-73.9810821	30
40.6953314	-73.9818504	279
40.6950296	-73.9810692	57
40.6950643	-73.9804619	60
40.6940685	-73.980038	322
40.694212	-73.9807245	56
40.6944651	-73.9813719	379
40.6945036	-73.9821783	48
40.6938909	-73.9817301	156
40.6937629	-73.9806017	107
40.6942114	-73.982923	469
40.6928878	-73.9838256	6
40.6925902	-73.9847843	391
40.6913041	-73.9848384	78
40.6911071	-73.9839102	148
40.6931102	-73.982797	35
40.6648189	-74.0002202	7
40.660641	-74.0008798	9
40.659965	-74.0038922	2089
40.649817	-74.0143513	49
40.6492591	-74.0149316	63
40.6487086	-74.0155295	310
40.6481525	-74.0161216	225
40.648421	-74.0135432	13
40.6473215	-74.0147481	64
40.6475883	-74.0166978	271
40.6470179	-74.017276	185
40.6464699	-74.0178751	474
40.6456667	-74.0165023	18
40.7039135	-73.9911622	266
40.7029176	-73.9915622	404
40.7029215	-73.9934687	57
40.7021692	-73.990419	554
40.7041302	-73.9879938	68
40.7034446	-73.9871	280
40.7034661	-73.9881972	5
40.7034753	-73.9891298	138
40.7027774	-73.9871401	1
40.7020368	-73.9871377	527
40.7019954	-73.9881803	162
40.7020604	-73.9891159	348
40.7040208	-73.9854954	23
40.7033947	-73.9856358	177
40.7032657	-73.9818971	19
40.7033155	-73.9806015	55
40.702359	-73.9807773	67
40.7025977	-73.9819626	46
40.7026602	-73.9837292	90
40.7027272	-73.9856763	22
40.7018591	-73.9837789	150
40.7017642	-73.9819241	144
40.7010835	-73.9856868	1
40.647237	-74.020648	161
40.6461179	-74.0218116	93
40.6459404	-74.0184706	599
40.6453749	-74.0190456	484
40.6448487	-74.0196583	654
40.6438033	-74.0185222	22
40.6442765	-74.0202151	268
40.6431747	-74.0214552	344
40.6426023	-74.0220844	434
40.6420067	-74.0226494	516
40.6414659	-74.0232245	111
40.6405396	-74.0246315	160
40.6395958	-74.0245115	752
40.6411898	-74.0217262	15
40.7007415	-73.9837002	1199
40.7002362	-73.984573	356
40.7005099	-73.9816957	1549
40.6990241	-73.9817382	1143
40.6962446	-73.9800153	2
40.6954266	-73.9797915	670
40.6958593	-73.9791868	179
40.6957508	-73.9786082	569
40.6950456	-73.9786712	412
40.6942314	-73.9784709	364
40.695161	-73.9766564	487
40.6940182	-73.9774806	309
40.6941033	-73.9764323	226
40.6400397	-74.0293221	208
40.6396715	-74.0285277	100
40.6393254	-74.0276848	112
40.638895	-74.0291518	399
40.6382142	-74.0294483	327
40.6374121	-74.0297738	584
40.6926799	-73.9783728	836
40.6927978	-73.9805876	964
40.6909307	-73.9803134	589
40.6914104	-73.9759312	83
40.6884265	-73.9753578	548
40.6884152	-73.9763388	280
40.6885717	-73.9772721	520
40.6887324	-73.9780889	350
40.688951	-73.9789268	264
40.6891591	-73.9798517	240
40.6895854	-73.9819259	4
40.6878368	-73.9797707	35
40.6872859	-73.9778903	86
40.6371908	-74.0368682	5
40.6387627	-74.0341583	179
40.6383472	-74.0327687	210
40.6379277	-74.0314693	103
40.6391115	-74.0351955	283
40.63742	-74.0327124	361
40.6378127	-74.03511	684
40.6368369	-74.033311	209
40.6364239	-74.0320089	59
40.6361104	-74.033321	370
40.6360112	-74.0359044	344
40.6354495	-74.0335175	240
40.6861425	-73.9759031	153
40.6860978	-73.9767837	241
40.6859989	-73.9776221	256
40.686823	-73.9749632	86
40.6860041	-73.974915	362
40.6846634	-73.9745827	456
40.6367737	-74.0300232	430
40.6364401	-74.0301924	128
40.6359496	-74.0313493	150
40.6357103	-74.0304763	123
40.6354747	-74.0296007	368
40.634813	-74.0308355	701
40.6341322	-74.0311143	1028
40.6334505	-74.0313921	302
40.6327635	-74.0316742	574
40.6886511	-73.9817541	25
40.6898919	-73.9849034	109
40.6911342	-73.9882041	56
40.6872901	-73.9806774	75
40.6880596	-73.9826928	17
40.6889034	-73.9848635	57
40.6897456	-73.9870177	51
40.6347682	-74.0337983	292
40.6350254	-74.0361463	575
40.634087	-74.0340768	244
40.6333989	-74.0343546	225
40.6338571	-74.0362501	162
40.6859451	-73.9793602	16
40.6866566	-73.9810142	437
40.6860225	-73.9814667	337
40.6851836	-73.9793256	372
40.6853875	-73.981897	280
40.6847522	-73.9823271	15
40.6841172	-73.9827573	313
40.6845425	-73.9797315	121
40.683907	-73.9801517	118
40.683271	-73.98058	220
40.6874477	-73.9831094	317
40.6882911	-73.9852774	479
40.6876689	-73.9856998	374
40.6868252	-73.9835303	392
40.6870336	-73.9861289	321
40.686399	-73.986559	485
40.6857642	-73.9869888	346
40.6861903	-73.9839604	288
40.6855552	-73.9843903	296
40.6849207	-73.9848211	300
40.6891773	-73.9896742	8
40.6891366	-73.9874399	290
40.6898015	-73.9892332	167
40.6885103	-73.987865	338
40.6878784	-73.9883015	354
40.6872489	-73.9887318	139
40.6866168	-73.9891634	425
40.6885719	-73.9901213	120
40.6891349	-73.9916603	99
40.6885549	-73.9920369	183
40.6879075	-73.9924113	247
40.6873421	-73.9909889	288
40.6879706	-73.99056	350
40.6326992	-74.034642	197
40.6327727	-74.0367923	80
40.6306722	-74.0381887	88
40.6315265	-74.0375067	136
40.6312489	-74.0352329	120
40.6319803	-74.0349369	161
40.6298618	-74.0358617	139
40.6305556	-74.0354333	120
40.6298849	-74.0391305	68
40.6292696	-74.0380142	61
40.6290585	-74.036129	81
40.6290096	-74.0394136	21
40.6320635	-74.0319601	416
40.6313445	-74.0322535	105
40.6306137	-74.0325515	153
40.6298845	-74.0328446	144
40.6291567	-74.0331517	139
40.6284233	-74.0334479	130
40.6896362	-73.9935216	199
40.6901709	-73.9954544	354
40.6895089	-73.9957761	237
40.6889736	-73.9938426	361
40.6882964	-73.9941704	237
40.6888304	-73.9961016	267
40.6883244	-73.9963027	54
40.6879414	-73.9965296	183
40.6875091	-73.994529	464
40.6867551	-73.9949135	271
40.6873768	-73.9968018	307
40.6867264	-73.9971154	164
40.6861036	-73.9952241	227
40.6264155	-74.0283625	322
40.6270572	-74.0310644	113
40.6276927	-74.0337456	146
40.6283287	-74.0364284	82
40.6276219	-74.0367156	74
40.6281641	-74.0389854	22
40.6269867	-74.0340352	142
40.6263054	-74.0343097	101
40.6266507	-74.0384041	55
40.6254785	-74.0375783	142
40.6878664	-74.0005619	240
40.6891495	-73.9999346	82
40.6866152	-74.0014488	491
40.6864096	-74.0007751	512
40.6885181	-74.0002493	120
40.6906466	-73.9971638	230
40.6893034	-73.997807	181
40.6886026	-73.9981326	511
40.6878127	-73.9981351	136
40.6880693	-73.9988837	223
40.6872775	-73.9987831	361
40.6858704	-73.9990203	391
40.6861087	-73.9997845	483
40.6251767	-74.0399706	54
40.6235623	-74.0402527	298
40.624434	-74.040135	272
40.6246862	-74.0379166	141
40.6239788	-74.0382064	139
40.6232964	-74.0384837	154
40.6226602	-74.0358022	415
40.6256253	-74.0345914	88
40.6248497	-74.0349062	112
40.6240489	-74.0352336	260
40.6233413	-74.0355241	343
40.6852083	-74.0018458	162
40.6856887	-74.003594	65
40.6850297	-74.0039319	130
40.6845358	-74.0021676	187
40.6838668	-74.0024915	247
40.6843592	-74.0042553	222
40.6836875	-74.004576	201
40.6831951	-74.0028131	222
40.6825223	-74.0031376	199
40.6830102	-74.0048268	166
40.682252	-74.0047364	64
40.6805522	-74.0038239	19
40.6811865	-74.0037868	94
40.6818547	-74.0034653	193
40.6216383	-74.0362218	28
40.6220973	-74.0386912	824
40.6227574	-74.0394861	189
40.6206142	-74.036633	255
40.6211559	-74.0391703	533
40.6201269	-74.0393098	1094
40.6199037	-74.0367019	335
40.6192292	-74.0386287	515
40.6191308	-74.0365628	157
40.6185819	-74.0382347	380
40.6794666	-74.0139641	18
40.6789413	-74.0145916	11
40.6784083	-74.0152159	23
40.6778761	-74.0158399	81
40.6774398	-74.0182387	11
40.6773441	-74.0164666	19
40.6731179	-74.0145365	90
40.6738721	-74.0011432	13
40.6745836	-74.0011806	6
40.6790693	-74.0119767	53
40.6785443	-74.0126034	92
40.6780122	-74.0132278	163
40.677479	-74.0138523	111
40.676555	-74.0124855	96
40.6776144	-74.0112365	127
40.6781463	-74.0106119	127
40.6769468	-74.0144774	135
40.6764143	-74.0151032	71
40.6758809	-74.0157273	52
40.6753537	-74.0163444	17
40.6760214	-74.0131193	167
40.6754896	-74.0137455	60
40.6749294	-74.0143282	25
40.6748532	-74.0100439	5
40.6755396	-74.010988	188
40.6750021	-74.0116204	87
40.6744689	-74.0122463	31
40.6729923	-74.0114927	3
40.6736086	-74.0110118	3
40.6742302	-74.0105308	3
40.6179221	-74.0378359	497
40.6172506	-74.0374228	481
40.6165884	-74.0370277	482
40.617934	-74.0347875	231
40.6184316	-74.0364484	25
40.6178677	-74.0363427	49
40.6172379	-74.0349557	260
40.6169559	-74.0322165	614
40.616258	-74.0325175	500
